customer_id,conversion_date,revenue,total_touchpoints,first_touch_channel,last_touch_channel
2567,2024-08-01 13:00:00,3965.17,5,Instagram_Ads,Direct
2568,2024-12-05 19:00:00,3443.55,4,Paid_Search,Direct
2569,2024-08-11 22:00:00,2124.66,4,Instagram_Ads,Paid_Search
2571,2024-12-11 18:00:00,1129.49,8,Paid_Search,Paid_Search
2584,2024-12-15 23:00:00,3583.1,6,Facebook_Ads,Direct
2587,2024-10-11 18:00:00,2408.37,4,Paid_Search,Direct
2591,2024-12-12 19:00:00,3490.25,3,Instagram_Ads,Paid_Search
2594,2024-11-14 08:00:00,1224.46,8,Instagram_Ads,Organic_Search
2595,2024-10-31 17:00:00,2020.5,3,Paid_Search,Paid_Search
2599,2024-09-30 15:00:00,2504.19,7,Instagram_Ads,Email
2613,2024-11-28 02:00:00,2537.58,5,Organic_Search,Paid_Search
2619,2024-12-01 05:00:00,2139.95,6,Paid_Search,Organic_Search
2638,2024-09-29 10:00:00,2998.28,4,Facebook_Ads,Direct
2643,2024-11-13 00:00:00,1645.9,8,Paid_Search,Paid_Search
2644,2024-11-11 01:00:00,2386.1,6,Facebook_Ads,Direct
2654,2024-08-09 21:00:00,2596.24,6,Organic_Search,Direct
2666,2024-09-15 11:00:00,2911.55,6,Paid_Search,Direct
2676,2024-09-05 21:00:00,3069.29,5,Facebook_Ads,Email
2679,2024-10-23 14:00:00,1600.29,5,Instagram_Ads,Organic_Search
2683,2024-07-26 20:00:00,1272.71,3,Paid_Search,Email
2696,2024-10-27 03:00:00,3522.14,3,Facebook_Ads,Email
2699,2024-10-19 10:00:00,2765.85,5,Paid_Search,Email
2711,2024-12-12 06:00:00,1901.21,3,Organic_Search,Email
2734,2024-10-17 16:00:00,3740.92,6,Facebook_Ads,Direct
2737,2024-10-20 19:00:00,2592.54,5,Organic_Search,Organic_Search
2738,2024-08-30 18:00:00,3443.44,7,Instagram_Ads,Direct
2745,2024-12-08 00:00:00,2554.01,7,Facebook_Ads,Email
2754,2024-09-09 03:00:00,4148.6,5,Facebook_Ads,Email
2759,2024-11-05 04:00:00,3904.27,5,Instagram_Ads,Email
2794,2024-10-24 19:00:00,2300.83,4,Paid_Search,Email
2795,2024-10-31 19:00:00,3277.26,5,Paid_Search,Email
2826,2024-08-10 09:00:00,3016.3,6,Paid_Search,Direct
2838,2024-11-28 07:00:00,3594.91,5,Paid_Search,Organic_Search
2842,2024-07-30 12:00:00,1728.06,8,Facebook_Ads,Email
2843,2024-12-20 03:00:00,3048.84,8,Facebook_Ads,Direct
2852,2024-10-24 14:00:00,3346.74,6,Paid_Search,Paid_Search
2855,2024-08-02 10:00:00,1093.01,4,Facebook_Ads,Direct
2856,2024-10-07 17:00:00,1553.39,6,Paid_Search,Organic_Search
2888,2024-10-16 23:00:00,868.61,4,Instagram_Ads,Organic_Search
2900,2024-07-30 22:00:00,2284.47,6,Paid_Search,Email
2914,2024-10-26 18:00:00,3074.03,6,Organic_Search,Email
2917,2024-09-30 00:00:00,3701.89,3,Paid_Search,Paid_Search
2925,2024-11-07 15:00:00,2559.28,6,Organic_Search,Direct
2928,2024-09-27 17:00:00,3802.89,4,Instagram_Ads,Direct
2934,2024-12-01 06:00:00,1395.92,5,Facebook_Ads,Email
2952,2024-09-14 11:00:00,1137.29,4,Paid_Search,Paid_Search
2956,2024-12-03 21:00:00,2455.56,5,Organic_Search,Direct
2967,2024-09-02 12:00:00,2807.25,6,Instagram_Ads,Direct
2977,2024-09-19 06:00:00,2473.84,5,Organic_Search,Email
2982,2024-09-05 20:00:00,846.05,8,Paid_Search,Email
2994,2024-09-25 09:00:00,2428.7,3,Instagram_Ads,Organic_Search
2997,2024-10-20 23:00:00,1456.42,6,Paid_Search,Direct
3000,2024-09-13 08:00:00,3035.74,7,Paid_Search,Paid_Search
3003,2024-08-13 16:00:00,2793.28,3,Paid_Search,Direct
3006,2024-10-20 15:00:00,1748.1,4,Instagram_Ads,Direct
3011,2024-10-19 08:00:00,2088.91,8,Facebook_Ads,Email
3014,2024-11-26 08:00:00,1652.63,7,Instagram_Ads,Email
3015,2024-09-03 23:00:00,2449.86,6,Facebook_Ads,Email
3017,2024-11-28 18:00:00,3264.11,5,Facebook_Ads,Email
3022,2024-09-22 18:00:00,1711.42,6,Instagram_Ads,Direct
3035,2024-08-25 15:00:00,2903.24,4,Paid_Search,Direct
3042,2024-11-04 17:00:00,2075.79,8,Paid_Search,Email
3045,2024-08-17 13:00:00,1865.7,4,Facebook_Ads,Paid_Search
3048,2024-12-22 06:00:00,2414.38,4,Facebook_Ads,Direct
3050,2024-09-25 09:00:00,1671.81,5,Organic_Search,Email
3053,2024-10-14 22:00:00,2057.08,5,Paid_Search,Direct
3067,2024-11-28 20:00:00,1541.7,5,Paid_Search,Email
3068,2024-11-01 01:00:00,4071.78,3,Instagram_Ads,Direct
3070,2024-08-16 19:00:00,2528.21,5,Paid_Search,Paid_Search
3071,2024-11-28 08:00:00,1940.22,7,Organic_Search,Direct
3078,2024-09-20 12:00:00,2671.18,4,Paid_Search,Direct
3083,2024-08-27 07:00:00,2410.14,4,Facebook_Ads,Direct
3102,2024-12-10 06:00:00,2323.22,6,Paid_Search,Direct
3109,2024-07-28 07:00:00,2991.33,6,Facebook_Ads,Email
3115,2024-11-13 03:00:00,3106.01,6,Facebook_Ads,Paid_Search
3135,2024-10-23 15:00:00,2075.6,3,Paid_Search,Direct
3138,2024-08-23 19:00:00,2039.35,6,Instagram_Ads,Direct
3144,2024-10-15 23:00:00,2279.96,8,Instagram_Ads,Paid_Search
3148,2024-09-01 01:00:00,658.46,3,Organic_Search,Email
3152,2024-11-24 04:00:00,1287.85,6,Paid_Search,Direct
3155,2024-11-15 03:00:00,3593.5,6,Instagram_Ads,Organic_Search
3156,2024-07-31 10:00:00,3815.97,6,Instagram_Ads,Organic_Search
3157,2024-10-08 00:00:00,2300.77,4,Paid_Search,Direct
3160,2024-10-31 13:00:00,2961.25,7,Paid_Search,Direct
3163,2024-08-29 07:00:00,2749.0,3,Paid_Search,Paid_Search
3177,2024-12-23 07:00:00,4963.1,5,Instagram_Ads,Email
3180,2024-09-02 10:00:00,3395.66,5,Instagram_Ads,Direct
3183,2024-07-21 22:00:00,2397.67,4,Organic_Search,Paid_Search
3186,2024-08-24 14:00:00,1735.57,6,Instagram_Ads,Direct
3187,2024-10-04 11:00:00,1214.84,8,Paid_Search,Email
3189,2024-11-04 02:00:00,2662.77,3,Paid_Search,Paid_Search
3193,2024-12-03 16:00:00,1894.92,3,Instagram_Ads,Direct
3194,2024-11-14 02:00:00,1362.2,6,Paid_Search,Direct
3195,2024-08-26 16:00:00,1982.74,7,Paid_Search,Email
3202,2024-07-16 09:00:00,1634.76,3,Paid_Search,Email
3211,2024-11-18 02:00:00,3849.71,8,Facebook_Ads,Email
3226,2024-08-04 19:00:00,3205.31,5,Facebook_Ads,Paid_Search
3238,2024-07-26 23:00:00,2493.62,5,Organic_Search,Organic_Search
3244,2024-12-10 23:00:00,3683.96,8,Organic_Search,Organic_Search
3245,2024-10-29 11:00:00,2561.89,5,Facebook_Ads,Direct
3253,2024-10-25 21:00:00,1810.97,8,Paid_Search,Paid_Search
3261,2024-11-03 07:00:00,3718.5,8,Organic_Search,Direct
3268,2024-08-03 15:00:00,2931.13,7,Paid_Search,Paid_Search
3270,2024-09-16 08:00:00,1670.2,5,Instagram_Ads,Email
3272,2024-09-01 16:00:00,2347.73,8,Paid_Search,Email
3281,2024-10-23 01:00:00,1799.51,3,Paid_Search,Direct
3329,2024-10-13 00:00:00,1393.76,8,Facebook_Ads,Email
3330,2024-08-19 20:00:00,3240.94,4,Organic_Search,Email
3332,2024-12-17 02:00:00,4027.53,7,Organic_Search,Email
3341,2024-08-09 12:00:00,1381.15,6,Paid_Search,Email
3345,2024-11-08 13:00:00,2950.38,7,Facebook_Ads,Direct
3348,2024-09-12 13:00:00,1979.49,6,Facebook_Ads,Direct
3355,2024-07-30 23:00:00,2110.3,8,Facebook_Ads,Email
3359,2024-11-23 15:00:00,2026.08,4,Paid_Search,Direct
3363,2024-11-17 09:00:00,1808.81,7,Paid_Search,Paid_Search
3368,2024-09-04 11:00:00,2538.82,4,Paid_Search,Direct
3382,2024-11-18 03:00:00,1835.24,5,Facebook_Ads,Paid_Search
3387,2024-10-12 07:00:00,2716.37,8,Paid_Search,Direct
3393,2024-08-22 23:00:00,2459.81,3,Paid_Search,Direct
3395,2024-08-15 19:00:00,2308.84,5,Facebook_Ads,Paid_Search
3397,2024-10-18 12:00:00,1773.95,5,Facebook_Ads,Email
3402,2024-10-06 10:00:00,2038.58,6,Instagram_Ads,Email
3406,2024-09-26 02:00:00,3104.31,4,Organic_Search,Direct
3412,2024-07-29 21:00:00,2900.73,4,Organic_Search,Email
3417,2024-10-15 19:00:00,1717.96,8,Paid_Search,Organic_Search
3426,2024-09-20 16:00:00,2579.47,4,Paid_Search,Paid_Search
3429,2024-10-01 23:00:00,3101.11,4,Paid_Search,Organic_Search
3439,2024-07-22 10:00:00,1164.48,6,Organic_Search,Direct
3444,2024-08-05 00:00:00,2934.69,7,Organic_Search,Direct
3445,2024-09-06 17:00:00,1969.9,8,Facebook_Ads,Paid_Search
3454,2024-09-18 07:00:00,2956.48,4,Paid_Search,Direct
3460,2024-09-18 00:00:00,1889.39,7,Paid_Search,Direct
3471,2024-10-29 10:00:00,1056.09,3,Organic_Search,Direct
3482,2024-08-13 01:00:00,1197.97,3,Organic_Search,Email
3486,2024-08-23 05:00:00,2538.47,8,Paid_Search,Paid_Search
3492,2024-09-04 11:00:00,2707.78,5,Facebook_Ads,Direct
3513,2024-11-24 06:00:00,1776.55,8,Organic_Search,Organic_Search
3515,2024-12-05 21:00:00,3010.87,6,Paid_Search,Direct
3524,2024-07-26 07:00:00,1170.78,8,Facebook_Ads,Direct
3536,2024-10-23 19:00:00,2447.14,7,Paid_Search,Direct
3539,2024-07-18 20:00:00,1531.19,8,Instagram_Ads,Email
3544,2024-10-29 11:00:00,1978.53,8,Facebook_Ads,Organic_Search
3554,2024-08-14 16:00:00,2537.92,7,Organic_Search,Organic_Search
3559,2024-10-03 22:00:00,1811.67,8,Paid_Search,Paid_Search
3562,2024-11-30 02:00:00,2192.36,4,Facebook_Ads,Direct
3565,2024-10-05 08:00:00,3305.03,6,Paid_Search,Direct
3569,2024-12-06 14:00:00,2038.49,3,Paid_Search,Paid_Search
3577,2024-10-08 09:00:00,3168.55,8,Instagram_Ads,Organic_Search
3585,2024-11-12 23:00:00,1596.23,8,Paid_Search,Direct
3586,2024-11-07 11:00:00,2923.84,4,Organic_Search,Email
3594,2024-08-27 15:00:00,3653.25,4,Facebook_Ads,Email
3610,2024-12-07 22:00:00,522.68,6,Paid_Search,Organic_Search
3612,2024-09-11 10:00:00,1862.48,7,Instagram_Ads,Organic_Search
3629,2024-12-15 15:00:00,2961.66,4,Organic_Search,Direct
3639,2024-11-04 09:00:00,2337.56,7,Organic_Search,Email
3648,2024-11-26 16:00:00,2796.92,7,Facebook_Ads,Organic_Search
3651,2024-09-25 17:00:00,2016.81,8,Organic_Search,Direct
3654,2024-08-28 08:00:00,2569.27,8,Paid_Search,Organic_Search
3655,2024-09-26 03:00:00,2375.46,3,Organic_Search,Email
3663,2024-08-25 19:00:00,3434.23,4,Paid_Search,Email
3664,2024-08-22 11:00:00,2703.54,6,Paid_Search,Direct
3673,2024-07-31 00:00:00,2770.08,7,Instagram_Ads,Email
3678,2024-10-03 04:00:00,2170.5,5,Instagram_Ads,Email
3681,2024-10-22 13:00:00,2109.92,8,Organic_Search,Email
3683,2024-09-21 04:00:00,2153.95,6,Organic_Search,Organic_Search
3684,2024-11-20 19:00:00,2815.56,3,Paid_Search,Email
3701,2024-08-29 00:00:00,2163.21,7,Facebook_Ads,Email
3702,2024-11-12 00:00:00,2731.82,4,Facebook_Ads,Direct
3706,2024-10-10 04:00:00,4160.32,3,Facebook_Ads,Organic_Search
3708,2024-08-20 08:00:00,3196.9,7,Instagram_Ads,Paid_Search
3714,2024-09-15 21:00:00,2239.18,5,Organic_Search,Direct
3727,2024-08-11 22:00:00,3460.97,7,Paid_Search,Email
3728,2024-11-02 00:00:00,2173.54,3,Paid_Search,Paid_Search
3730,2024-11-25 13:00:00,869.5,6,Organic_Search,Organic_Search
3737,2024-09-30 01:00:00,1693.53,6,Organic_Search,Email
3756,2024-07-22 22:00:00,1003.37,6,Facebook_Ads,Organic_Search
3760,2024-09-22 11:00:00,2218.79,8,Instagram_Ads,Email
3761,2024-10-14 13:00:00,2514.73,6,Facebook_Ads,Paid_Search
3764,2024-12-11 04:00:00,3841.15,7,Instagram_Ads,Direct
3767,2024-11-12 13:00:00,2761.54,8,Instagram_Ads,Email
3769,2024-10-25 19:00:00,2324.72,7,Organic_Search,Paid_Search
3772,2024-08-29 06:00:00,3163.52,4,Organic_Search,Email
3775,2024-09-03 18:00:00,731.09,5,Facebook_Ads,Organic_Search
3787,2024-11-27 00:00:00,2688.49,7,Organic_Search,Email
3791,2024-11-12 16:00:00,3116.69,7,Instagram_Ads,Paid_Search
3792,2024-08-23 12:00:00,1317.13,8,Facebook_Ads,Direct
3797,2024-10-28 19:00:00,3415.0,3,Paid_Search,Email
3810,2024-07-28 22:00:00,2770.8,5,Facebook_Ads,Direct
3817,2024-10-06 20:00:00,2167.77,4,Instagram_Ads,Email
3820,2024-09-19 12:00:00,3006.23,5,Facebook_Ads,Email
3825,2024-10-02 03:00:00,4316.55,8,Paid_Search,Email
3826,2024-09-11 22:00:00,2645.49,3,Paid_Search,Organic_Search
3838,2024-11-08 09:00:00,2698.58,3,Facebook_Ads,Email
3839,2024-10-21 09:00:00,2132.51,5,Paid_Search,Direct
3841,2024-10-24 02:00:00,1820.12,7,Organic_Search,Direct
3865,2024-11-01 08:00:00,3164.27,4,Paid_Search,Paid_Search
3870,2024-08-18 09:00:00,1815.13,7,Instagram_Ads,Email
3871,2024-11-11 01:00:00,2557.25,5,Organic_Search,Email
3873,2024-11-20 07:00:00,2117.87,3,Paid_Search,Email
3879,2024-08-12 01:00:00,2883.18,6,Paid_Search,Paid_Search
3886,2024-08-17 22:00:00,2766.93,7,Paid_Search,Paid_Search
3903,2024-12-09 16:00:00,3330.03,7,Organic_Search,Direct
3906,2024-12-01 10:00:00,2091.99,5,Paid_Search,Email
3917,2024-10-01 01:00:00,2284.1,4,Instagram_Ads,Paid_Search
3919,2024-08-09 16:00:00,1716.99,3,Facebook_Ads,Paid_Search
3953,2024-09-21 06:00:00,2144.57,8,Paid_Search,Organic_Search
3962,2024-08-20 00:00:00,2801.84,6,Instagram_Ads,Organic_Search
3968,2024-12-20 20:00:00,3105.59,4,Paid_Search,Direct
3972,2024-10-25 18:00:00,1762.27,6,Paid_Search,Email
3985,2024-11-07 08:00:00,3195.68,4,Paid_Search,Organic_Search
3993,2024-12-18 21:00:00,3584.51,7,Facebook_Ads,Paid_Search
4003,2024-08-15 03:00:00,2830.75,5,Paid_Search,Direct
4014,2024-09-07 01:00:00,4001.44,4,Facebook_Ads,Email
4020,2024-10-19 10:00:00,1880.97,8,Paid_Search,Direct
4061,2024-10-21 12:00:00,1504.28,4,Paid_Search,Direct
4077,2024-10-18 07:00:00,1077.02,3,Organic_Search,Organic_Search
4081,2024-11-23 10:00:00,3696.84,8,Facebook_Ads,Email
4083,2024-11-15 00:00:00,3023.49,4,Facebook_Ads,Organic_Search
4086,2024-10-21 09:00:00,2455.53,8,Facebook_Ads,Direct
4102,2024-10-31 20:00:00,2723.97,5,Facebook_Ads,Direct
4106,2024-12-06 08:00:00,1599.61,3,Organic_Search,Direct
4108,2024-08-23 18:00:00,4456.6,5,Instagram_Ads,Organic_Search
4127,2024-12-17 15:00:00,2603.38,6,Instagram_Ads,Direct
4128,2024-10-20 04:00:00,2587.52,5,Paid_Search,Direct
4130,2024-11-13 22:00:00,3080.61,7,Paid_Search,Paid_Search
4138,2024-10-28 14:00:00,2884.81,3,Facebook_Ads,Email
4152,2024-10-23 21:00:00,2679.11,6,Paid_Search,Email
4153,2024-12-09 07:00:00,1867.62,3,Instagram_Ads,Email
4167,2024-08-21 23:00:00,2877.17,3,Facebook_Ads,Organic_Search
4174,2024-11-26 09:00:00,4005.62,8,Paid_Search,Direct
4177,2024-10-25 10:00:00,3576.34,6,Facebook_Ads,Organic_Search
4180,2024-09-21 12:00:00,3774.55,4,Facebook_Ads,Email
4181,2024-08-23 13:00:00,2091.03,8,Paid_Search,Organic_Search
4187,2024-10-08 12:00:00,1708.32,3,Facebook_Ads,Organic_Search
4201,2024-12-06 13:00:00,2399.37,8,Paid_Search,Paid_Search
4202,2024-12-10 00:00:00,2544.58,6,Instagram_Ads,Organic_Search
4204,2024-08-02 23:00:00,3375.35,3,Facebook_Ads,Direct
4208,2024-12-22 09:00:00,1146.03,4,Instagram_Ads,Direct
4210,2024-12-21 02:00:00,3723.64,3,Paid_Search,Email
4211,2024-12-02 17:00:00,2373.59,4,Facebook_Ads,Direct
4219,2024-08-10 02:00:00,2158.5,5,Organic_Search,Direct
4220,2024-08-15 11:00:00,1690.32,7,Facebook_Ads,Paid_Search
4222,2024-11-18 21:00:00,1176.11,8,Facebook_Ads,Email
4226,2024-10-10 18:00:00,3158.54,8,Paid_Search,Email
4234,2024-09-02 02:00:00,2558.65,8,Facebook_Ads,Organic_Search
4236,2024-08-11 00:00:00,1468.03,5,Instagram_Ads,Direct
4238,2024-12-06 15:00:00,1463.94,5,Facebook_Ads,Organic_Search
4257,2024-07-31 13:00:00,2231.37,7,Instagram_Ads,Email
4278,2024-09-10 02:00:00,3835.22,5,Facebook_Ads,Direct
4279,2024-12-17 19:00:00,2292.33,4,Facebook_Ads,Email
4298,2024-07-30 09:00:00,1297.49,4,Facebook_Ads,Direct
4299,2024-11-26 14:00:00,2303.41,5,Paid_Search,Organic_Search
4308,2024-10-09 01:00:00,2281.82,7,Paid_Search,Direct
4312,2024-12-20 23:00:00,500.0,8,Paid_Search,Organic_Search
4318,2024-10-18 19:00:00,2456.56,3,Organic_Search,Direct
4325,2024-11-04 06:00:00,2315.25,5,Paid_Search,Email
4326,2024-11-04 22:00:00,3056.97,4,Paid_Search,Direct
4333,2024-07-23 18:00:00,3979.16,4,Facebook_Ads,Organic_Search
4340,2024-12-01 10:00:00,3401.25,4,Facebook_Ads,Direct
4341,2024-08-26 17:00:00,2284.89,6,Paid_Search,Paid_Search
4345,2024-11-06 18:00:00,1614.78,6,Instagram_Ads,Organic_Search
4346,2024-08-09 08:00:00,4558.69,4,Instagram_Ads,Email
4347,2024-12-13 23:00:00,2547.37,6,Paid_Search,Paid_Search
4356,2024-11-27 14:00:00,2511.14,4,Organic_Search,Direct
4361,2024-07-31 18:00:00,2480.7,5,Facebook_Ads,Email
4362,2024-08-24 00:00:00,2658.47,7,Facebook_Ads,Email
4368,2024-10-23 00:00:00,2384.51,8,Paid_Search,Paid_Search
4370,2024-11-29 03:00:00,2041.07,3,Paid_Search,Direct
4372,2024-12-23 16:00:00,2062.51,7,Instagram_Ads,Direct
4390,2024-11-01 14:00:00,2473.8,7,Paid_Search,Email
4393,2024-10-26 17:00:00,2065.26,3,Paid_Search,Email
4394,2024-10-17 06:00:00,1929.72,8,Organic_Search,Paid_Search
4398,2024-08-30 14:00:00,2585.14,5,Paid_Search,Email
4402,2024-07-29 19:00:00,2296.02,4,Paid_Search,Email
4412,2024-10-31 22:00:00,3703.19,5,Instagram_Ads,Direct
4413,2024-09-15 07:00:00,500.0,6,Organic_Search,Direct
4422,2024-08-26 14:00:00,3373.21,7,Paid_Search,Direct
4427,2024-08-29 11:00:00,3496.87,4,Instagram_Ads,Direct
4428,2024-08-04 03:00:00,841.29,5,Paid_Search,Organic_Search
4449,2024-08-30 20:00:00,2225.85,7,Paid_Search,Direct
4453,2024-09-28 17:00:00,2202.85,7,Organic_Search,Direct
4456,2024-09-29 14:00:00,1373.99,5,Paid_Search,Email
4466,2024-11-13 00:00:00,1877.75,7,Paid_Search,Direct
4468,2024-12-08 14:00:00,1611.54,8,Paid_Search,Organic_Search
4474,2024-10-27 21:00:00,3901.82,3,Organic_Search,Direct
4475,2024-08-07 18:00:00,3248.54,8,Facebook_Ads,Direct
4476,2024-09-13 23:00:00,3517.24,6,Organic_Search,Paid_Search
4487,2024-12-15 16:00:00,3077.34,4,Paid_Search,Email
4489,2024-10-06 00:00:00,1596.76,3,Paid_Search,Direct
4502,2024-11-30 00:00:00,2080.38,8,Instagram_Ads,Email
4509,2024-09-06 11:00:00,2891.5,8,Organic_Search,Direct
4510,2024-10-30 07:00:00,1522.3,7,Paid_Search,Email
4513,2024-08-15 11:00:00,3070.4,8,Paid_Search,Email
4532,2024-12-05 05:00:00,2307.74,5,Instagram_Ads,Direct
4539,2024-10-07 00:00:00,2200.14,5,Paid_Search,Direct
4563,2024-08-21 14:00:00,3068.77,7,Organic_Search,Direct
4565,2024-11-22 05:00:00,2855.41,3,Organic_Search,Email
4568,2024-09-28 00:00:00,2211.23,5,Instagram_Ads,Direct
4576,2024-10-26 08:00:00,3427.46,6,Organic_Search,Direct
4577,2024-08-20 14:00:00,1635.15,6,Paid_Search,Direct
4592,2024-11-28 22:00:00,2992.75,6,Organic_Search,Organic_Search
4594,2024-10-24 09:00:00,2974.48,4,Facebook_Ads,Direct
4608,2024-09-24 16:00:00,2252.36,8,Instagram_Ads,Email
4611,2024-11-04 06:00:00,2760.91,3,Paid_Search,Paid_Search
4620,2024-08-30 17:00:00,1499.11,4,Instagram_Ads,Paid_Search
4621,2024-08-05 03:00:00,3239.22,5,Instagram_Ads,Organic_Search
4629,2024-08-20 16:00:00,2352.08,5,Organic_Search,Organic_Search
4643,2024-10-02 12:00:00,2081.82,7,Paid_Search,Direct
4656,2024-07-27 19:00:00,3339.21,4,Paid_Search,Email
4666,2024-10-13 18:00:00,1936.53,3,Instagram_Ads,Direct
4672,2024-12-11 21:00:00,1373.23,4,Paid_Search,Direct
4674,2024-07-29 00:00:00,1254.7,6,Instagram_Ads,Paid_Search
4684,2024-08-16 13:00:00,2984.81,3,Paid_Search,Organic_Search
4690,2024-08-12 04:00:00,1475.66,8,Facebook_Ads,Paid_Search
4700,2024-09-20 09:00:00,3903.84,3,Organic_Search,Organic_Search
4701,2024-10-28 09:00:00,834.46,4,Facebook_Ads,Paid_Search
4714,2024-09-18 16:00:00,3857.17,7,Paid_Search,Direct
4723,2024-11-26 18:00:00,2668.81,4,Paid_Search,Direct
4728,2024-10-11 21:00:00,2422.63,6,Organic_Search,Paid_Search
4730,2024-09-16 07:00:00,2064.06,5,Paid_Search,Paid_Search
4740,2024-09-05 11:00:00,2819.31,3,Paid_Search,Organic_Search
4741,2024-12-11 01:00:00,2469.89,3,Facebook_Ads,Organic_Search
4742,2024-08-20 00:00:00,3382.64,8,Paid_Search,Organic_Search
4761,2024-11-10 20:00:00,2591.38,8,Organic_Search,Organic_Search
4762,2024-11-11 02:00:00,2620.24,8,Facebook_Ads,Direct
4770,2024-12-03 02:00:00,2209.11,8,Facebook_Ads,Direct
4773,2024-11-29 00:00:00,2454.44,7,Facebook_Ads,Paid_Search
4786,2024-12-14 09:00:00,2746.24,7,Instagram_Ads,Email
4797,2024-10-28 06:00:00,1131.87,5,Paid_Search,Direct
4808,2024-08-01 15:00:00,1421.45,8,Paid_Search,Email
4811,2024-12-02 12:00:00,3094.61,8,Paid_Search,Direct
4813,2024-11-01 19:00:00,2636.69,4,Facebook_Ads,Direct
4814,2024-08-22 17:00:00,2352.81,6,Facebook_Ads,Email
4822,2024-07-24 02:00:00,2514.75,7,Organic_Search,Email
4835,2024-12-05 21:00:00,2778.07,4,Facebook_Ads,Organic_Search
4837,2024-07-15 23:00:00,2068.19,5,Paid_Search,Direct
4844,2024-11-04 00:00:00,1877.36,4,Facebook_Ads,Email
4854,2024-08-07 06:00:00,2656.68,3,Facebook_Ads,Paid_Search
4858,2024-11-09 21:00:00,1717.3,3,Paid_Search,Paid_Search
4865,2024-07-22 02:00:00,2826.6,6,Paid_Search,Email
4866,2024-11-16 22:00:00,1137.93,5,Facebook_Ads,Email
4883,2024-11-30 06:00:00,3323.32,7,Paid_Search,Paid_Search
4903,2024-10-28 12:00:00,2878.08,6,Paid_Search,Paid_Search
4911,2024-08-13 19:00:00,2704.82,6,Paid_Search,Email
4920,2024-10-06 01:00:00,3286.15,3,Facebook_Ads,Paid_Search
4921,2024-10-10 07:00:00,3832.38,7,Instagram_Ads,Email
4922,2024-07-20 14:00:00,3311.5,4,Paid_Search,Direct
4930,2024-08-01 05:00:00,1027.3,6,Paid_Search,Direct
4965,2024-09-15 01:00:00,1476.34,5,Instagram_Ads,Email
4974,2024-10-24 05:00:00,2000.15,4,Paid_Search,Email
4976,2024-09-17 10:00:00,2520.87,7,Paid_Search,Email
4977,2024-10-02 22:00:00,2914.13,7,Paid_Search,Direct
4978,2024-08-30 12:00:00,1919.4,8,Organic_Search,Organic_Search
4979,2024-10-30 00:00:00,2649.41,5,Paid_Search,Email
4981,2024-12-14 00:00:00,1895.69,5,Organic_Search,Direct
4982,2024-09-02 01:00:00,2010.79,4,Facebook_Ads,Organic_Search
4997,2024-11-18 00:00:00,1374.67,7,Paid_Search,Organic_Search
5002,2024-08-07 23:00:00,1761.41,6,Paid_Search,Organic_Search
5012,2024-11-30 17:00:00,1418.65,3,Instagram_Ads,Organic_Search
5023,2024-09-18 22:00:00,1719.3,7,Instagram_Ads,Email
5024,2024-09-28 20:00:00,3342.91,7,Paid_Search,Email
5030,2024-12-18 17:00:00,1740.48,5,Facebook_Ads,Email
5033,2024-11-14 21:00:00,4605.91,4,Instagram_Ads,Direct
5036,2024-11-12 23:00:00,2894.65,3,Paid_Search,Paid_Search
5041,2024-11-25 04:00:00,2647.87,5,Paid_Search,Direct
5043,2024-11-20 00:00:00,1813.31,7,Facebook_Ads,Paid_Search
5046,2024-08-24 14:00:00,3060.25,4,Paid_Search,Direct
5057,2024-10-05 07:00:00,2039.49,3,Paid_Search,Paid_Search
5067,2024-12-07 10:00:00,2597.61,4,Paid_Search,Direct
5070,2024-12-25 05:00:00,4548.07,3,Instagram_Ads,Email
5074,2024-09-15 18:00:00,2423.15,6,Facebook_Ads,Direct
5081,2024-09-18 16:00:00,3419.42,4,Facebook_Ads,Direct
5088,2024-08-18 22:00:00,1937.46,8,Facebook_Ads,Email
5090,2024-12-17 23:00:00,2472.01,6,Paid_Search,Email
5092,2024-08-06 18:00:00,3916.64,3,Facebook_Ads,Paid_Search
5094,2024-11-25 00:00:00,1998.43,4,Organic_Search,Email
5095,2024-09-02 21:00:00,3949.96,3,Facebook_Ads,Paid_Search
5096,2024-12-08 11:00:00,3066.2,8,Organic_Search,Direct
5127,2024-10-20 13:00:00,2050.03,5,Facebook_Ads,Email
5130,2024-12-22 08:00:00,3005.93,7,Paid_Search,Direct
5142,2024-11-26 14:00:00,3278.04,4,Facebook_Ads,Paid_Search
5174,2024-11-18 01:00:00,2997.45,6,Paid_Search,Paid_Search
5177,2024-11-06 18:00:00,1243.82,3,Paid_Search,Direct
5181,2024-10-03 03:00:00,1918.29,4,Instagram_Ads,Paid_Search
5182,2024-09-10 17:00:00,2301.99,5,Paid_Search,Paid_Search
5185,2024-10-17 08:00:00,2440.45,8,Instagram_Ads,Organic_Search
5188,2024-08-02 04:00:00,2996.54,5,Instagram_Ads,Email
5198,2024-10-11 18:00:00,2642.16,3,Facebook_Ads,Direct
5211,2024-12-15 22:00:00,1431.72,5,Facebook_Ads,Direct
5216,2024-12-17 09:00:00,2804.16,8,Paid_Search,Paid_Search
5245,2024-12-18 04:00:00,2988.47,4,Organic_Search,Organic_Search
5259,2024-09-26 17:00:00,2947.83,3,Facebook_Ads,Direct
